Timestamp,Smoke_Level,Door_Status,Temperature_Level
2024-08-20,47.620853077371876,0,60.69549414977792
2024-11-11,7.848655115828656,0,20.134826690854315
2024-11-15,5.77348963545375,1,42.98099011234631
2024-06-18,28.773790957019237,0,24.55631296010523
2024-02-01,37.499898710157844,1,22.32996684274573
2024-06-04,0.4399340347079663,1,73.21134343375644
2024-01-12,3.1052245029512595,0,23.278847884628362
2024-12-13,21.29160505187472,0,37.67506652464793
2024-08-28,41.66227439151553,0,23.942042332272248
2024-07-08,0.64293183905735,0,22.951697709736045
2024-04-24,38.99357220942665,1,71.00209708123525
2024-10-31,0.1311190198743737,0,23.284169477248103
2024-03-11,21.49478701115261,1,21.934839798264715
2024-06-04,3.6324662549415003,1,24.64481319775033
2024-03-12,0.16064420686113812,0,50.13117986673656
2024-10-25,6.026161485294631,1,49.753025009021904
2024-11-25,29.09071448217076,0,64.29315926590101
2024-12-28,6.171615605652728,0,68.86871550344554
2024-05-03,27.154760509767684,0,23.807606126596433
2024-01-18,3.543468057243904,0,63.902377749935994
2024-07-17,0.8951037022995002,0,21.50500306491527
2024-03-30,26.899769331158964,0,24.64841562370993
2024-06-01,0.04409221186130996,1,27.343639665910572
2024-07-16,6.649040860993817,1,20.967473594976262
2024-11-25,8.38677734501075,1,51.12277941823395
2024-12-07,8.795169689163137,1,70.33442477204407
2024-10-19,2.5188717971550894,0,24.436334189506603
2024-07-18,0.9773123333802475,0,46.080013621683385
2024-07-31,7.799809682471945,0,22.41116602599662
2024-04-04,21.682867667377646,0,65.46222172281402
2024-02-23,1.6909635035947375,1,26.30160821973795
2024-11-17,28.065301644498906,1,23.386424770886677
2024-06-22,28.64055031520365,1,73.57549381131916
2024-01-01,0.45642574434815664,0,19.963046674839674
2024-08-23,44.15839210090462,1,21.178447399408757
2024-03-10,46.94262322521848,1,18.973432566179216
2024-11-08,2.5000368009871643,1,60.11819549733282
2024-09-03,0.8185361836006756,0,34.80633691300916
